"tipo_vehiculo","anio_inscripcion_inicial","mes_inscripcion_inicial","provincia_inscripcion_inicial","letra_provincia_inscripcion_inicial","cantidad_inscripciones_iniciales","provincia_id"
"Maquinarias",2015,4,"Mendoza","M",42,"50"
"Maquinarias",2015,4,"Misiones","N",9,"54"
"Maquinarias",2015,4,"Neuquén","Q",9,"58"
"Maquinarias",2015,4,"Río Negro","R",6,"62"
"Maquinarias",2015,4,"Salta","A",16,"66"
"Maquinarias",2015,4,"San Juan","J",12,"70"
"Maquinarias",2015,4,"San Luis","D",3,"74"
"Maquinarias",2015,4,"Santa Cruz","Z",6,"78"
"Maquinarias",2015,4,"Santa Fe","S",132,"82"
"Maquinarias",2015,4,"Santiago del Estero","G",3,"86"
"Maquinarias",2015,4,"Tierra del Fuego","V",2,"94"
"Maquinarias",2015,4,"Tucumán","T",10,"90"
"Maquinarias",2015,5,"Buenos Aires","B",131,"06"
"Maquinarias",2015,5,"Catamarca","K",2,"10"
"Maquinarias",2015,5,"Chaco","H",12,"22"
"Maquinarias",2015,5,"Chubut","U",6,"26"
"Maquinarias",2015,5,"Ciudad Autónoma de Bs.As.","C",185,"02"
"Maquinarias",2015,5,"Córdoba","X",130,"14"
"Maquinarias",2015,5,"Corrientes","W",13,"18"
"Maquinarias",2015,5,"Entre Ríos","E",30,"30"
"Maquinarias",2015,5,"Formosa","P",5,"34"
"Maquinarias",2015,5,"Jujuy","Y",8,"38"
"Maquinarias",2015,5,"La Pampa","L",11,"42"
"Maquinarias",2015,5,"La Rioja","F",0,"46"
"Maquinarias",2015,5,"Mendoza","M",27,"50"
"Maquinarias",2015,5,"Misiones","N",11,"54"
"Maquinarias",2015,5,"Neuquén","Q",30,"58"
"Maquinarias",2015,5,"Río Negro","R",6,"62"
"Maquinarias",2015,5,"Salta","A",14,"66"
"Maquinarias",2015,5,"San Juan","J",8,"70"
"Maquinarias",2015,5,"San Luis","D",6,"74"
"Maquinarias",2015,5,"Santa Cruz","Z",16,"78"
"Maquinarias",2015,5,"Santa Fe","S",105,"82"
"Maquinarias",2015,5,"Santiago del Estero","G",7,"86"
"Maquinarias",2015,5,"Tierra del Fuego","V",0,"94"
"Maquinarias",2015,5,"Tucumán","T",14,"90"
"Maquinarias",2015,6,"Buenos Aires","B",175,"06"
"Maquinarias",2015,6,"Catamarca","K",2,"10"
"Maquinarias",2015,6,"Chaco","H",14,"22"
"Maquinarias",2015,6,"Chubut","U",6,"26"
"Maquinarias",2015,6,"Ciudad Autónoma de Bs.As.","C",299,"02"
"Maquinarias",2015,6,"Córdoba","X",162,"14"
"Maquinarias",2015,6,"Corrientes","W",16,"18"
"Maquinarias",2015,6,"Entre Ríos","E",43,"30"
"Maquinarias",2015,6,"Formosa","P",6,"34"
"Maquinarias",2015,6,"Jujuy","Y",10,"38"
"Maquinarias",2015,6,"La Pampa","L",5,"42"
"Maquinarias",2015,6,"La Rioja","F",1,"46"
"Maquinarias",2015,6,"Mendoza","M",30,"50"
"Maquinarias",2015,6,"Misiones","N",5,"54"
"Maquinarias",2015,6,"Neuquén","Q",24,"58"
"Maquinarias",2015,6,"Río Negro","R",2,"62"
"Maquinarias",2015,6,"Salta","A",14,"66"
"Maquinarias",2015,6,"San Juan","J",13,"70"
"Maquinarias",2015,6,"San Luis","D",7,"74"
"Maquinarias",2015,6,"Santa Cruz","Z",5,"78"
"Maquinarias",2015,6,"Santa Fe","S",139,"82"
"Maquinarias",2015,6,"Santiago del Estero","G",4,"86"
"Maquinarias",2015,6,"Tierra del Fuego","V",1,"94"
"Maquinarias",2015,6,"Tucumán","T",16,"90"
"Maquinarias",2015,7,"Buenos Aires","B",150,"06"
"Maquinarias",2015,7,"Catamarca","K",1,"10"
"Maquinarias",2015,7,"Chaco","H",26,"22"
"Maquinarias",2015,7,"Chubut","U",7,"26"
"Maquinarias",2015,7,"Ciudad Autónoma de Bs.As.","C",255,"02"
"Maquinarias",2015,7,"Córdoba","X",132,"14"
"Maquinarias",2015,7,"Corrientes","W",11,"18"
"Maquinarias",2015,7,"Entre Ríos","E",34,"30"
"Maquinarias",2015,7,"Formosa","P",4,"34"
"Maquinarias",2015,7,"Jujuy","Y",12,"38"
"Maquinarias",2015,7,"La Pampa","L",12,"42"
"Maquinarias",2015,7,"La Rioja","F",1,"46"
"Maquinarias",2015,7,"Mendoza","M",40,"50"
"Maquinarias",2015,7,"Misiones","N",10,"54"
"Maquinarias",2015,7,"Neuquén","Q",10,"58"
"Maquinarias",2015,7,"Río Negro","R",8,"62"
"Maquinarias",2015,7,"Salta","A",8,"66"
"Maquinarias",2015,7,"San Juan","J",15,"70"
"Maquinarias",2015,7,"San Luis","D",6,"74"
"Maquinarias",2015,7,"Santa Cruz","Z",6,"78"
"Maquinarias",2015,7,"Santa Fe","S",113,"82"
"Maquinarias",2015,7,"Santiago del Estero","G",11,"86"
"Maquinarias",2015,7,"Tierra del Fuego","V",2,"94"
"Maquinarias",2015,7,"Tucumán","T",15,"90"
"Maquinarias",2015,8,"Buenos Aires","B",148,"06"
"Maquinarias",2015,8,"Catamarca","K",4,"10"
"Maquinarias",2015,8,"Chaco","H",17,"22"
"Maquinarias",2015,8,"Chubut","U",9,"26"
"Maquinarias",2015,8,"Ciudad Autónoma de Bs.As.","C",221,"02"
"Maquinarias",2015,8,"Córdoba","X",88,"14"
"Maquinarias",2015,8,"Corrientes","W",17,"18"
"Maquinarias",2015,8,"Entre Ríos","E",20,"30"
"Maquinarias",2015,8,"Formosa","P",4,"34"
"Maquinarias",2015,8,"Jujuy","Y",1,"38"
"Maquinarias",2015,8,"La Pampa","L",4,"42"
"Maquinarias",2015,8,"La Rioja","F",1,"46"
"Maquinarias",2015,8,"Mendoza","M",30,"50"
"Maquinarias",2015,8,"Misiones","N",12,"54"
"Maquinarias",2015,8,"Neuquén","Q",14,"58"
"Maquinarias",2015,8,"Río Negro","R",17,"62"
"Maquinarias",2015,8,"Salta","A",6,"66"
"Maquinarias",2015,8,"San Juan","J",12,"70"
"Maquinarias",2015,8,"San Luis","D",1,"74"
"Maquinarias",2015,8,"Santa Cruz","Z",4,"78"
"Maquinarias",2015,8,"Santa Fe","S",76,"82"
"Maquinarias",2015,8,"Santiago del Estero","G",5,"86"
"Maquinarias",2015,8,"Tierra del Fuego","V",0,"94"
"Maquinarias",2015,8,"Tucumán","T",14,"90"
"Maquinarias",2015,9,"Buenos Aires","B",158,"06"
"Maquinarias",2015,9,"Catamarca","K",3,"10"
"Maquinarias",2015,9,"Chaco","H",10,"22"
"Maquinarias",2015,9,"Chubut","U",11,"26"
"Maquinarias",2015,9,"Ciudad Autónoma de Bs.As.","C",263,"02"
"Maquinarias",2015,9,"Córdoba","X",133,"14"
"Maquinarias",2015,9,"Corrientes","W",18,"18"
"Maquinarias",2015,9,"Entre Ríos","E",29,"30"
"Maquinarias",2015,9,"Formosa","P",8,"34"
"Maquinarias",2015,9,"Jujuy","Y",3,"38"
"Maquinarias",2015,9,"La Pampa","L",9,"42"
"Maquinarias",2015,9,"La Rioja","F",0,"46"
"Maquinarias",2015,9,"Mendoza","M",38,"50"
"Maquinarias",2015,9,"Misiones","N",11,"54"
"Maquinarias",2015,9,"Neuquén","Q",10,"58"
"Maquinarias",2015,9,"Río Negro","R",11,"62"
"Maquinarias",2015,9,"Salta","A",13,"66"
"Maquinarias",2015,9,"San Juan","J",10,"70"
"Maquinarias",2015,9,"San Luis","D",3,"74"
"Maquinarias",2015,9,"Santa Cruz","Z",8,"78"
"Maquinarias",2015,9,"Santa Fe","S",108,"82"
"Maquinarias",2015,9,"Santiago del Estero","G",6,"86"
"Maquinarias",2015,9,"Tierra del Fuego","V",0,"94"
"Maquinarias",2015,9,"Tucumán","T",19,"90"
"Maquinarias",2015,10,"Buenos Aires","B",168,"06"
"Maquinarias",2015,10,"Catamarca","K",4,"10"
"Maquinarias",2015,10,"Chaco","H",28,"22"
"Maquinarias",2015,10,"Chubut","U",15,"26"
"Maquinarias",2015,10,"Ciudad Autónoma de Bs.As.","C",202,"02"
"Maquinarias",2015,10,"Córdoba","X",131,"14"
"Maquinarias",2015,10,"Corrientes","W",20,"18"
"Maquinarias",2015,10,"Entre Ríos","E",38,"30"
"Maquinarias",2015,10,"Formosa","P",8,"34"
"Maquinarias",2015,10,"Jujuy","Y",9,"38"
"Maquinarias",2015,10,"La Pampa","L",13,"42"
"Maquinarias",2015,10,"La Rioja","F",1,"46"
"Maquinarias",2015,10,"Mendoza","M",40,"50"
"Maquinarias",2015,10,"Misiones","N",16,"54"
"Maquinarias",2015,10,"Neuquén","Q",10,"58"
"Maquinarias",2015,10,"Río Negro","R",9,"62"
"Maquinarias",2015,10,"Salta","A",10,"66"
"Maquinarias",2015,10,"San Juan","J",10,"70"
"Maquinarias",2015,10,"San Luis","D",7,"74"
"Maquinarias",2015,10,"Santa Cruz","Z",1,"78"
"Maquinarias",2015,10,"Santa Fe","S",143,"82"
"Maquinarias",2015,10,"Santiago del Estero","G",12,"86"
"Maquinarias",2015,10,"Tierra del Fuego","V",0,"94"
"Maquinarias",2015,10,"Tucumán","T",22,"90"
"Maquinarias",2015,11,"Buenos Aires","B",163,"06"
"Maquinarias",2015,11,"Catamarca","K",1,"10"
"Maquinarias",2015,11,"Chaco","H",12,"22"
"Maquinarias",2015,11,"Chubut","U",9,"26"
"Maquinarias",2015,11,"Ciudad Autónoma de Bs.As.","C",251,"02"
"Maquinarias",2015,11,"Córdoba","X",156,"14"
"Maquinarias",2015,11,"Corrientes","W",14,"18"
"Maquinarias",2015,11,"Entre Ríos","E",40,"30"
"Maquinarias",2015,11,"Formosa","P",6,"34"
"Maquinarias",2015,11,"Jujuy","Y",4,"38"
"Maquinarias",2015,11,"La Pampa","L",21,"42"
"Maquinarias",2015,11,"La Rioja","F",0,"46"
"Maquinarias",2015,11,"Mendoza","M",34,"50"
"Maquinarias",2015,11,"Misiones","N",13,"54"
"Maquinarias",2015,11,"Neuquén","Q",14,"58"
"Maquinarias",2015,11,"Río Negro","R",12,"62"
"Maquinarias",2015,11,"Salta","A",13,"66"
"Maquinarias",2015,11,"San Juan","J",12,"70"
"Maquinarias",2015,11,"San Luis","D",6,"74"
"Maquinarias",2015,11,"Santa Cruz","Z",16,"78"
"Maquinarias",2015,11,"Santa Fe","S",142,"82"
"Maquinarias",2015,11,"Santiago del Estero","G",17,"86"
"Maquinarias",2015,11,"Tierra del Fuego","V",1,"94"
"Maquinarias",2015,11,"Tucumán","T",19,"90"
"Maquinarias",2015,12,"Buenos Aires","B",164,"06"
"Maquinarias",2015,12,"Catamarca","K",0,"10"
"Maquinarias",2015,12,"Chaco","H",15,"22"
"Maquinarias",2015,12,"Chubut","U",7,"26"
"Maquinarias",2015,12,"Ciudad Autónoma de Bs.As.","C",251,"02"
"Maquinarias",2015,12,"Córdoba","X",158,"14"
"Maquinarias",2015,12,"Corrientes","W",20,"18"
"Maquinarias",2015,12,"Entre Ríos","E",31,"30"
"Maquinarias",2015,12,"Formosa","P",4,"34"
"Maquinarias",2015,12,"Jujuy","Y",3,"38"
"Maquinarias",2015,12,"La Pampa","L",18,"42"
"Maquinarias",2015,12,"La Rioja","F",0,"46"
"Maquinarias",2015,12,"Mendoza","M",40,"50"
"Maquinarias",2015,12,"Misiones","N",6,"54"
"Maquinarias",2015,12,"Neuquén","Q",10,"58"
"Maquinarias",2015,12,"Río Negro","R",5,"62"
"Maquinarias",2015,12,"Salta","A",7,"66"
"Maquinarias",2015,12,"San Juan","J",3,"70"
"Maquinarias",2015,12,"San Luis","D",8,"74"
"Maquinarias",2015,12,"Santa Cruz","Z",8,"78"
"Maquinarias",2015,12,"Santa Fe","S",140,"82"
"Maquinarias",2015,12,"Santiago del Estero","G",10,"86"
"Maquinarias",2015,12,"Tierra del Fuego","V",0,"94"
"Maquinarias",2015,12,"Tucumán","T",16,"90"
"Maquinarias",2016,1,"Buenos Aires","B",96,"06"
"Maquinarias",2016,1,"Catamarca","K",6,"10"
"Maquinarias",2016,1,"Chaco","H",10,"22"
"Maquinarias",2016,1,"Chubut","U",10,"26"
"Maquinarias",2016,1,"Ciudad Autónoma de Bs.As.","C",209,"02"
"Maquinarias",2016,1,"Córdoba","X",76,"14"
"Maquinarias",2016,1,"Corrientes","W",15,"18"
"Maquinarias",2016,1,"Entre Ríos","E",15,"30"
"Maquinarias",2016,1,"Formosa","P",11,"34"
"Maquinarias",2016,1,"Jujuy","Y",4,"38"
"Maquinarias",2016,1,"La Pampa","L",9,"42"
"Maquinarias",2016,1,"La Rioja","F",0,"46"
"Maquinarias",2016,1,"Mendoza","M",32,"50"
"Maquinarias",2016,1,"Misiones","N",7,"54"
"Maquinarias",2016,1,"Neuquén","Q",3,"58"
"Maquinarias",2016,1,"Río Negro","R",2,"62"
"Maquinarias",2016,1,"Salta","A",4,"66"
"Maquinarias",2016,1,"San Juan","J",4,"70"
"Maquinarias",2016,1,"San Luis","D",2,"74"
"Maquinarias",2016,1,"Santa Cruz","Z",3,"78"
"Maquinarias",2016,1,"Santa Fe","S",72,"82"
"Maquinarias",2016,1,"Santiago del Estero","G",6,"86"
"Maquinarias",2016,1,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,1,"Tucumán","T",11,"90"
"Maquinarias",2016,2,"Buenos Aires","B",70,"06"
"Maquinarias",2016,2,"Catamarca","K",4,"10"
"Maquinarias",2016,2,"Chaco","H",20,"22"
"Maquinarias",2016,2,"Chubut","U",1,"26"
"Maquinarias",2016,2,"Ciudad Autónoma de Bs.As.","C",157,"02"
"Maquinarias",2016,2,"Córdoba","X",72,"14"
"Maquinarias",2016,2,"Corrientes","W",6,"18"
"Maquinarias",2016,2,"Entre Ríos","E",16,"30"
"Maquinarias",2016,2,"Formosa","P",4,"34"
"Maquinarias",2016,2,"Jujuy","Y",0,"38"
"Maquinarias",2016,2,"La Pampa","L",8,"42"
"Maquinarias",2016,2,"La Rioja","F",0,"46"
"Maquinarias",2016,2,"Mendoza","M",15,"50"
"Maquinarias",2016,2,"Misiones","N",8,"54"
"Maquinarias",2016,2,"Neuquén","Q",3,"58"
"Maquinarias",2016,2,"Río Negro","R",6,"62"
"Maquinarias",2016,2,"Salta","A",7,"66"
"Maquinarias",2016,2,"San Juan","J",10,"70"
"Maquinarias",2016,2,"San Luis","D",4,"74"
"Maquinarias",2016,2,"Santa Cruz","Z",9,"78"
"Maquinarias",2016,2,"Santa Fe","S",79,"82"
"Maquinarias",2016,2,"Santiago del Estero","G",13,"86"
"Maquinarias",2016,2,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,2,"Tucumán","T",6,"90"
"Maquinarias",2016,3,"Buenos Aires","B",109,"06"
"Maquinarias",2016,3,"Catamarca","K",7,"10"
"Maquinarias",2016,3,"Chaco","H",11,"22"
"Maquinarias",2016,3,"Chubut","U",3,"26"
"Maquinarias",2016,3,"Ciudad Autónoma de Bs.As.","C",164,"02"
"Maquinarias",2016,3,"Córdoba","X",97,"14"
"Maquinarias",2016,3,"Corrientes","W",11,"18"
"Maquinarias",2016,3,"Entre Ríos","E",18,"30"
"Maquinarias",2016,3,"Formosa","P",7,"34"
"Maquinarias",2016,3,"Jujuy","Y",3,"38"
"Maquinarias",2016,3,"La Pampa","L",15,"42"
"Maquinarias",2016,3,"La Rioja","F",3,"46"
"Maquinarias",2016,3,"Mendoza","M",21,"50"
"Maquinarias",2016,3,"Misiones","N",8,"54"
"Maquinarias",2016,3,"Neuquén","Q",7,"58"
"Maquinarias",2016,3,"Río Negro","R",7,"62"
"Maquinarias",2016,3,"Salta","A",8,"66"
"Maquinarias",2016,3,"San Juan","J",7,"70"
"Maquinarias",2016,3,"San Luis","D",1,"74"
"Maquinarias",2016,3,"Santa Cruz","Z",3,"78"
"Maquinarias",2016,3,"Santa Fe","S",73,"82"
"Maquinarias",2016,3,"Santiago del Estero","G",9,"86"
"Maquinarias",2016,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,3,"Tucumán","T",10,"90"
"Maquinarias",2016,4,"Buenos Aires","B",131,"06"
"Maquinarias",2016,4,"Catamarca","K",2,"10"
"Maquinarias",2016,4,"Chaco","H",16,"22"
"Maquinarias",2016,4,"Chubut","U",6,"26"
"Maquinarias",2016,4,"Ciudad Autónoma de Bs.As.","C",215,"02"
"Maquinarias",2016,4,"Córdoba","X",80,"14"
"Maquinarias",2016,4,"Corrientes","W",5,"18"
"Maquinarias",2016,4,"Entre Ríos","E",25,"30"
"Maquinarias",2016,4,"Formosa","P",5,"34"
"Maquinarias",2016,4,"Jujuy","Y",5,"38"
"Maquinarias",2016,4,"La Pampa","L",8,"42"
"Maquinarias",2016,4,"La Rioja","F",2,"46"
"Maquinarias",2016,4,"Mendoza","M",17,"50"
"Maquinarias",2016,4,"Misiones","N",5,"54"
"Maquinarias",2016,4,"Neuquén","Q",17,"58"
"Maquinarias",2016,4,"Río Negro","R",5,"62"
"Maquinarias",2016,4,"Salta","A",13,"66"
"Maquinarias",2016,4,"San Juan","J",7,"70"
"Maquinarias",2016,4,"San Luis","D",6,"74"
"Maquinarias",2016,4,"Santa Cruz","Z",3,"78"
"Maquinarias",2016,4,"Santa Fe","S",114,"82"
"Maquinarias",2016,4,"Santiago del Estero","G",2,"86"
"Maquinarias",2016,4,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,4,"Tucumán","T",6,"90"
"Maquinarias",2016,5,"Buenos Aires","B",160,"06"
"Maquinarias",2016,5,"Catamarca","K",6,"10"
"Maquinarias",2016,5,"Chaco","H",16,"22"
"Maquinarias",2016,5,"Chubut","U",6,"26"
"Maquinarias",2016,5,"Ciudad Autónoma de Bs.As.","C",193,"02"
"Maquinarias",2016,5,"Córdoba","X",129,"14"
"Maquinarias",2016,5,"Corrientes","W",7,"18"
"Maquinarias",2016,5,"Entre Ríos","E",24,"30"
"Maquinarias",2016,5,"Formosa","P",6,"34"
"Maquinarias",2016,5,"Jujuy","Y",6,"38"
"Maquinarias",2016,5,"La Pampa","L",13,"42"
"Maquinarias",2016,5,"La Rioja","F",1,"46"
"Maquinarias",2016,5,"Mendoza","M",33,"50"
"Maquinarias",2016,5,"Misiones","N",8,"54"
"Maquinarias",2016,5,"Neuquén","Q",30,"58"
"Maquinarias",2016,5,"Río Negro","R",4,"62"
"Maquinarias",2016,5,"Salta","A",11,"66"
"Maquinarias",2016,5,"San Juan","J",6,"70"
"Maquinarias",2016,5,"San Luis","D",10,"74"
"Maquinarias",2016,5,"Santa Cruz","Z",5,"78"
"Maquinarias",2016,5,"Santa Fe","S",122,"82"
"Maquinarias",2016,5,"Santiago del Estero","G",11,"86"
"Maquinarias",2016,5,"Tierra del Fuego","V",2,"94"
"Maquinarias",2016,5,"Tucumán","T",8,"90"
"Maquinarias",2016,6,"Buenos Aires","B",259,"06"
"Maquinarias",2016,6,"Catamarca","K",3,"10"
"Maquinarias",2016,6,"Chaco","H",16,"22"
"Maquinarias",2016,6,"Chubut","U",5,"26"
"Maquinarias",2016,6,"Ciudad Autónoma de Bs.As.","C",220,"02"
"Maquinarias",2016,6,"Córdoba","X",150,"14"
"Maquinarias",2016,6,"Corrientes","W",10,"18"
"Maquinarias",2016,6,"Entre Ríos","E",32,"30"
"Maquinarias",2016,6,"Formosa","P",10,"34"
"Maquinarias",2016,6,"Jujuy","Y",7,"38"
"Maquinarias",2016,6,"La Pampa","L",16,"42"
"Maquinarias",2016,6,"La Rioja","F",0,"46"
"Maquinarias",2016,6,"Mendoza","M",38,"50"
"Maquinarias",2016,6,"Misiones","N",8,"54"
"Maquinarias",2016,6,"Neuquén","Q",20,"58"
"Maquinarias",2016,6,"Río Negro","R",6,"62"
"Maquinarias",2016,6,"Salta","A",12,"66"
"Maquinarias",2016,6,"San Juan","J",4,"70"
"Maquinarias",2016,6,"San Luis","D",9,"74"
"Maquinarias",2016,6,"Santa Cruz","Z",5,"78"
"Maquinarias",2016,6,"Santa Fe","S",116,"82"
"Maquinarias",2016,6,"Santiago del Estero","G",16,"86"
"Maquinarias",2016,6,"Tierra del Fuego","V",3,"94"
"Maquinarias",2016,6,"Tucumán","T",19,"90"
"Maquinarias",2016,7,"Buenos Aires","B",120,"06"
"Maquinarias",2016,7,"Catamarca","K",1,"10"
"Maquinarias",2016,7,"Chaco","H",18,"22"
"Maquinarias",2016,7,"Chubut","U",3,"26"
"Maquinarias",2016,7,"Ciudad Autónoma de Bs.As.","C",231,"02"
"Maquinarias",2016,7,"Córdoba","X",119,"14"
"Maquinarias",2016,7,"Corrientes","W",8,"18"
"Maquinarias",2016,7,"Entre Ríos","E",18,"30"
"Maquinarias",2016,7,"Formosa","P",5,"34"
"Maquinarias",2016,7,"Jujuy","Y",4,"38"
"Maquinarias",2016,7,"La Pampa","L",18,"42"
"Maquinarias",2016,7,"La Rioja","F",2,"46"
"Maquinarias",2016,7,"Mendoza","M",43,"50"
"Maquinarias",2016,7,"Misiones","N",6,"54"
"Maquinarias",2016,7,"Neuquén","Q",13,"58"
"Maquinarias",2016,7,"Río Negro","R",20,"62"
"Maquinarias",2016,7,"Salta","A",9,"66"
"Maquinarias",2016,7,"San Juan","J",4,"70"
"Maquinarias",2016,7,"San Luis","D",3,"74"
"Maquinarias",2016,7,"Santa Cruz","Z",1,"78"
"Maquinarias",2016,7,"Santa Fe","S",99,"82"
"Maquinarias",2016,7,"Santiago del Estero","G",14,"86"
"Maquinarias",2016,7,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,7,"Tucumán","T",10,"90"
"Maquinarias",2016,8,"Buenos Aires","B",176,"06"
"Maquinarias",2016,8,"Catamarca","K",2,"10"
"Maquinarias",2016,8,"Chaco","H",10,"22"
"Maquinarias",2016,8,"Chubut","U",5,"26"
"Maquinarias",2016,8,"Ciudad Autónoma de Bs.As.","C",236,"02"
"Maquinarias",2016,8,"Córdoba","X",154,"14"
"Maquinarias",2016,8,"Corrientes","W",13,"18"
"Maquinarias",2016,8,"Entre Ríos","E",30,"30"
"Maquinarias",2016,8,"Formosa","P",2,"34"
"Maquinarias",2016,8,"Jujuy","Y",4,"38"
"Maquinarias",2016,8,"La Pampa","L",13,"42"
"Maquinarias",2016,8,"La Rioja","F",3,"46"
"Maquinarias",2016,8,"Mendoza","M",42,"50"
"Maquinarias",2016,8,"Misiones","N",11,"54"
"Maquinarias",2016,8,"Neuquén","Q",8,"58"
"Maquinarias",2016,8,"Río Negro","R",8,"62"
"Maquinarias",2016,8,"Salta","A",13,"66"
"Maquinarias",2016,8,"San Juan","J",12,"70"
"Maquinarias",2016,8,"San Luis","D",4,"74"
"Maquinarias",2016,8,"Santa Cruz","Z",3,"78"
"Maquinarias",2016,8,"Santa Fe","S",139,"82"
"Maquinarias",2016,8,"Santiago del Estero","G",13,"86"
"Maquinarias",2016,8,"Tierra del Fuego","V",1,"94"
"Maquinarias",2016,8,"Tucumán","T",16,"90"
"Maquinarias",2016,9,"Buenos Aires","B",198,"06"
"Maquinarias",2016,9,"Catamarca","K",6,"10"
"Maquinarias",2016,9,"Chaco","H",30,"22"
"Maquinarias",2016,9,"Chubut","U",3,"26"
"Maquinarias",2016,9,"Ciudad Autónoma de Bs.As.","C",293,"02"
"Maquinarias",2016,9,"Córdoba","X",166,"14"
"Maquinarias",2016,9,"Corrientes","W",1,"18"
"Maquinarias",2016,9,"Entre Ríos","E",22,"30"
"Maquinarias",2016,9,"Formosa","P",4,"34"
"Maquinarias",2016,9,"Jujuy","Y",9,"38"
"Maquinarias",2016,9,"La Pampa","L",11,"42"
"Maquinarias",2016,9,"La Rioja","F",0,"46"
"Maquinarias",2016,9,"Mendoza","M",39,"50"
"Maquinarias",2016,9,"Misiones","N",11,"54"
"Maquinarias",2016,9,"Neuquén","Q",14,"58"
"Maquinarias",2016,9,"Río Negro","R",18,"62"
"Maquinarias",2016,9,"Salta","A",11,"66"
"Maquinarias",2016,9,"San Juan","J",25,"70"
"Maquinarias",2016,9,"San Luis","D",9,"74"
"Maquinarias",2016,9,"Santa Cruz","Z",1,"78"
"Maquinarias",2016,9,"Santa Fe","S",133,"82"
"Maquinarias",2016,9,"Santiago del Estero","G",24,"86"
"Maquinarias",2016,9,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,9,"Tucumán","T",12,"90"
"Maquinarias",2016,10,"Buenos Aires","B",180,"06"
"Maquinarias",2016,10,"Catamarca","K",0,"10"
"Maquinarias",2016,10,"Chaco","H",21,"22"
"Maquinarias",2016,10,"Chubut","U",11,"26"
"Maquinarias",2016,10,"Ciudad Autónoma de Bs.As.","C",311,"02"
"Maquinarias",2016,10,"Córdoba","X",203,"14"
"Maquinarias",2016,10,"Corrientes","W",11,"18"
"Maquinarias",2016,10,"Entre Ríos","E",40,"30"
"Maquinarias",2016,10,"Formosa","P",6,"34"
"Maquinarias",2016,10,"Jujuy","Y",16,"38"
"Maquinarias",2016,10,"La Pampa","L",19,"42"
"Maquinarias",2016,10,"La Rioja","F",2,"46"
"Maquinarias",2016,10,"Mendoza","M",35,"50"
"Maquinarias",2016,10,"Misiones","N",7,"54"
"Maquinarias",2016,10,"Neuquén","Q",12,"58"
"Maquinarias",2016,10,"Río Negro","R",5,"62"
"Maquinarias",2016,10,"Salta","A",21,"66"
"Maquinarias",2016,10,"San Juan","J",10,"70"
"Maquinarias",2016,10,"San Luis","D",8,"74"
"Maquinarias",2016,10,"Santa Cruz","Z",4,"78"
"Maquinarias",2016,10,"Santa Fe","S",179,"82"
"Maquinarias",2016,10,"Santiago del Estero","G",5,"86"
"Maquinarias",2016,10,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,10,"Tucumán","T",26,"90"
"Maquinarias",2016,11,"Buenos Aires","B",241,"06"
"Maquinarias",2016,11,"Catamarca","K",3,"10"
"Maquinarias",2016,11,"Chaco","H",23,"22"
"Maquinarias",2016,11,"Chubut","U",11,"26"
"Maquinarias",2016,11,"Ciudad Autónoma de Bs.As.","C",321,"02"
"Maquinarias",2016,11,"Córdoba","X",234,"14"
"Maquinarias",2016,11,"Corrientes","W",23,"18"
"Maquinarias",2016,11,"Entre Ríos","E",55,"30"
"Maquinarias",2016,11,"Formosa","P",4,"34"
"Maquinarias",2016,11,"Jujuy","Y",5,"38"
"Maquinarias",2016,11,"La Pampa","L",21,"42"
"Maquinarias",2016,11,"La Rioja","F",1,"46"
"Maquinarias",2016,11,"Mendoza","M",31,"50"
"Maquinarias",2016,11,"Misiones","N",13,"54"
"Maquinarias",2016,11,"Neuquén","Q",8,"58"
"Maquinarias",2016,11,"Río Negro","R",10,"62"
"Maquinarias",2016,11,"Salta","A",12,"66"
"Maquinarias",2016,11,"San Juan","J",28,"70"
"Maquinarias",2016,11,"San Luis","D",8,"74"
"Maquinarias",2016,11,"Santa Cruz","Z",1,"78"
"Maquinarias",2016,11,"Santa Fe","S",171,"82"
"Maquinarias",2016,11,"Santiago del Estero","G",15,"86"
"Maquinarias",2016,11,"Tierra del Fuego","V",1,"94"
"Maquinarias",2016,11,"Tucumán","T",25,"90"
"Maquinarias",2016,12,"Buenos Aires","B",266,"06"
"Maquinarias",2016,12,"Catamarca","K",8,"10"
"Maquinarias",2016,12,"Chaco","H",22,"22"
"Maquinarias",2016,12,"Chubut","U",11,"26"
"Maquinarias",2016,12,"Ciudad Autónoma de Bs.As.","C",364,"02"
"Maquinarias",2016,12,"Córdoba","X",239,"14"
"Maquinarias",2016,12,"Corrientes","W",16,"18"
"Maquinarias",2016,12,"Entre Ríos","E",31,"30"
"Maquinarias",2016,12,"Formosa","P",6,"34"
"Maquinarias",2016,12,"Jujuy","Y",26,"38"
"Maquinarias",2016,12,"La Pampa","L",21,"42"
"Maquinarias",2016,12,"La Rioja","F",1,"46"
"Maquinarias",2016,12,"Mendoza","M",51,"50"
